posted_date,current_price,original_price,changes_in_price,price,price_per_m2,times_in_sales
15-11-2017, 1.295.000, 1.700.000," -405.000 / -23,8%", 1.295.000, 8.691,7 maanden
11-05-2018, 49.000, 49.000,-, 49.000,-,1 maand
31-05-2018, 329.000, 329.000,-, 329.000, 7.311,0 maanden
13-11-2017, 1.000.000, 88," 999.912 / 1.136.263,6%", 1.000.000, 20.000,7 maanden
29-05-2018, 25.000, 25.000,-, 25.000,-,1 maand
30-05-2018, 275.000, 275.000,-, 275.000, 6.250,1 maand
20-01-2018, 790.879, 790.879,-, 790.879, 6.227,5 maanden
20-01-2018, 784.279, 784.279,-, 784.279, 6.175,5 maanden
30-05-2018, 280.000, 280.000,-, 280.000, 2.523,1 maand
27-03-2018, 257.500, 257.500,-, 257.500, 3.962,3 maanden
09-11-2017, 319.000, 319.000,-, 319.000, 7.419,7 maanden
31-05-2017, 750.000, 825.000," -75.000 / -9,1%", 750.000, 3.968,13 maanden
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
26-05-2018, 250.000, 250.000,-, 250.000, 6.250,1 maand
26-04-2018, 337.500, 337.500,-,,,
25-05-2018, 275.000, 275.000,-, 275.000, 2.989,1 maand
25-05-2018, 495.000, 495.000,-, 495.000, 6.600,1 maand
25-05-2018, 550.000, 550.000,-, 550.000, 4.365,1 maand
14-05-2018, 250.000, 250.000,-, 250.000, 5.319,1 maand
24-05-2018, 375.000, 375.000,-, 375.000, 5.515,1 maand
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
25-05-2018, 700.000, 700.000,-, 700.000, 5.691,1 maand
25-05-2018, 785.000, 785.000,-, 785.000, 6.488,1 maand
25-05-2018, 325.000, 325.000,-, 325.000, 5.804,1 maand
25-05-2018, 699.000, 699.000,-, 699.000, 6.657,1 maand
08-02-2018, 169.000, 169.000,-, 169.000, 5.828,4 maanden
18-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018, 275.000, 275.000,-, 275.000, 4.583,1 maand
26-04-2018, 399.000, 399.000,-,,,
12-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
22-05-2018, 485.000, 485.000,-, 485.000, 5.449,1 maand
23-05-2018, 350.000, 350.000,-, 350.000, 5.147,1 maand
01-05-2018, 225.000, 225.000,-, 225.000, 2.228,1 maand
20-02-2018, 300.000, 300.000,-, 300.000, 5.556,4 maanden
19-05-2018, 500.000, 500.000,-, 500.000, 5.208,1 maand
09-01-2018, 324.500, 324.500,-, 324.500, 6.240,5 maanden
01-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
17-05-2018, 725.000, 725.000,-, 725.000, 4.531,1 maand
18-05-2018, 200.000, 200.000,-, 200.000, 2.703,1 maand
17-05-2018, 575.000, 625.000," -50.000 / -8,0%", 575.000, 6.461,1 maand
18-05-2018, 1.350.000, 1.350.000,-, 1.350.000, 6.054,1 maand
18-05-2018, 400.000, 400.000,-, 400.000, 4.651,1 maand
01-11-2017, 699.000, 850.000," -151.000 / -17,8%", 699.000, 9.446,7 maanden
17-05-2018, 300.000, 300.000,-, 300.000, 5.660,1 maand
31-10-2017, 2.450.000, 2.500.000," -50.000 / -2,0%", 2.450.000, 9.142,8 maanden
10-03-2018, 49.500, 49.500,-,,,
27-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
20-04-2018, 170.000, 170.000,-,,,
15-05-2018, 525.000, 525.000,-, 525.000, 4.526,1 maand
15-05-2018, 250.000, 250.000,-, 250.000, 3.676,1 maand
15-05-2018, 375.000, 375.000,-, 375.000, 5.859,1 maand
15-05-2018, 895.000, 895.000,-, 895.000, 6.439,1 maand
16-05-2018, 849.000, 849.000,-, 849.000, 6.383,1 maand
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
17-05-2018, 360.000, 360.000,-, 360.000, 6.545,1 maand
17-05-2018, 450.000, 450.000,-, 450.000, 4.455,1 maand
01-08-2017, 229.000, 229.000,-, 229.000, 4.673,11 maanden
15-05-2018, 285.000, 285.000,-, 285.000, 7.308,1 maand
12-05-2018, 600.000, 600.000,-, 600.000, 5.357,1 maand
01-02-2018, 640.000, 675.000," -35.000 / -5,2%", 640.000, 8.889,4 maanden
01-02-2018, 600.000, 625.000," -25.000 / -4,0%", 600.000, 7.792,4 maanden
01-02-2018, 485.000, 560.000," -75.000 / -13,4%", 485.000, 8.661,4 maanden
01-02-2018, 510.000, 550.000," -40.000 / -7,3%", 510.000, 8.793,4 maanden
01-02-2018, 485.000, 525.000," -40.000 / -7,6%", 485.000, 7.823,4 maanden
01-02-2018, 465.000, 500.000," -35.000 / -7,0%", 465.000, 9.118,4 maanden
01-02-2018, 445.000, 475.000," -30.000 / -6,3%", 445.000, 8.900,4 maanden
01-02-2018, 415.000, 475.000," -60.000 / -12,6%", 415.000, 7.545,4 maanden
01-02-2018, 435.000, 475.000," -40.000 / -8,4%", 435.000, 7.768,4 maanden
01-02-2018, 440.000, 475.000," -35.000 / -7,4%", 440.000, 8.980,4 maanden
01-02-2018, 420.000, 450.000," -30.000 / -6,7%", 420.000, 7.636,4 maanden
01-02-2018, 385.000, 425.000," -40.000 / -9,4%", 385.000, 8.021,4 maanden
01-02-2018, 350.000, 375.000," -25.000 / -6,7%", 350.000, 8.333,4 maanden
01-02-2018, 350.000, 375.000," -25.000 / -6,7%", 350.000, 7.955,4 maanden
10-05-2018, 239.000, 239.000,-, 239.000, 2.779,1 maand
20-04-2018, 185.000, 175.000," 10.000 / 5,7%", 185.000, 6.167,2 maanden
25-10-2017, 5.735.000, 5.735.000,-, 5.735.000, 8.312,8 maanden
22-07-2017, 280.000, 280.000,-, 280.000, 9.655,11 maanden
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
29-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
23-11-2017, 1.028.685, 1.028.685,-, 1.028.685, 4.434,7 maanden
08-05-2018, 465.000, 465.000,-, 465.000, 5.536,1 maand
28-11-2017, 1.075.000, 1.075.000,-, 1.075.000, 6.437,7 maanden
09-05-2018, 200.000, 200.000,-, 200.000, 2.439,1 maand
05-05-2018, 400.000, 400.000,-, 400.000, 6.557,1 maand
08-05-2018, 400.000, 400.000,-, 400.000, 5.128,1 maand
15-08-2017, 350.000, 350.000,-, 350.000, 7.778,10 maanden
07-05-2018, 35.000, 35.000,-, 35.000,-,1 maand
03-05-2018, 350.000, 350.000,-, 350.000, 6.731,1 maand
03-05-2018, 199.000, 199.000,-, 199.000, 5.853,1 maand
03-05-2018, 265.000, 265.000,-, 265.000, 5.196,1 maand
04-05-2018, 300.000, 300.000,-, 300.000, 6.000,1 maand
04-06-2017, 349.500, 349.500,-, 349.500, 3.758,12 maanden
02-05-2018, 239.000, 239.000,-, 239.000, 5.558,1 maand
15-11-2017, 1.068.250, 1.068.250,-, 1.068.250, 6.359,7 maanden
18-08-2017, 450.000, 450.000,-, 450.000, 3.689,10 maanden
26-04-2018, 45.000, 45.000,-, 45.000,-,2 maanden
01-05-2018, 397.000, 400.000," -3.000 / -0,8%", 397.000, 4.411,1 maand
09-11-2017, 437.500, 437.500,-, 437.500, 4.419,7 maanden
15-10-2017, 875.000, 875.000,-, 875.000, 9.943,8 maanden
30-12-2017, 739.924, 739.924,-,,,
08-02-2018, 36.000, 36.000,-, 36.000,-,4 maanden
10-05-2018, 35.000, 35.000,-,,,
08-06-2018, 475.000, 475.000,-, 475.000, 4.948,22 dagen
08-06-2018, 2.625.000, 2.625.000,-, 2.625.000, 11.986,22 dagen
08-06-2018, 800.000, 800.000,-, 800.000, 5.970,22 dagen
08-06-2018, 425.000, 425.000,-, 425.000, 6.439,22 dagen
27-06-2018, 42.500, 42.500,-, 42.500,-,3 dagen
18-11-2017, 1.500.000, 1.500.000,-, 1.500.000, 6.696,7 maanden
23-05-2018, 300.000, 300.000,-,,,
01-03-2017, 450.000, 450.000,-, 450.000, 5.625,16 maanden
17-01-2018, 1.800.000, 1.800.000,-, 1.800.000, 9.278,5 maanden
26-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
26-04-2018, 60.000, 60.000,-, 60.000,-,2 maanden
26-04-2018, 465.000, 465.000,-, 465.000, 5.671,2 maanden
26-04-2018, 250.000, 250.000,-, 250.000, 5.952,2 maanden
02-12-2017, 319.000, 250.000," 69.000 / 27,6%", 319.000, 6.135,6 maanden
04-06-2018, 650.000, 650.000,-, 650.000, 5.702,26 dagen
17-01-2018, 18.000, 18.000,-,,,
30-12-2017, 365.402, 365.402,-,,,
30-12-2017, 357.402, 357.402,-,,,
30-12-2017, 345.402, 345.402,-,,,
30-12-2017, 337.402, 337.402,-,,,
25-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
21-04-2018, 15.000, 15.000,-, 15.000,-,2 maanden
17-05-2018, 400.376, 400.376,-, 400.376, 4.710,1 maand
05-10-2017, 435.000, 449.000," -14.000 / -3,1%", 435.000, 5.000,8 maanden
04-12-2017, 1.118.806, 1.118.806,-, 1.118.806, 5.888,6 maanden
20-12-2017, 417.971, 417.971,-,,,
30-09-2017, 750.000, 750.000,-, 750.000, 4.870,9 maanden
17-11-2016, 1.195.000, 1.195.000,-, 1.195.000, 11.168,19 maanden
15-04-2018, 1.250.000, 1.250.000,-, 1.250.000, 8.117,2 maanden
27-09-2017, 335.000, 335.000,-, 335.000, 6.442,9 maanden
25-01-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,5 maanden
24-05-2018, 975.000, 975.000,-, 975.000, 8.263,1 maand
23-04-2018, 450.000, 450.000,-, 450.000,-,2 maanden
13-06-2018, 325.000, 325.000,-, 325.000, 6.633,17 dagen
13-04-2018, 480.000, 480.000,-, 480.000, 6.667,2 maanden
11-06-2018, 425.000, 425.000,-, 425.000, 7.727,19 dagen
22-11-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,7 maanden
12-04-2018, 500.000, 500.000,-, 500.000, 4.762,2 maanden
24-05-2018, 175.000, 175.000,-, 175.000, 3.017,1 maand
25-09-2017, 1.695.000, 1.695.000,-, 1.695.000, 8.968,9 maanden
23-11-2017, 650.000, 695.000," -45.000 / -6,5%", 650.000, 11.207,7 maanden
12-04-2018, 290.000, 290.000,-, 290.000, 5.000,2 maanden
07-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,23 dagen
08-06-2018, 525.000, 525.000,-, 525.000, 6.646,22 dagen
02-06-2018, 179.000, 179.000,-, 179.000,-,28 dagen
22-09-2017, 1.295.000, 1.400.000," -105.000 / -7,5%", 1.295.000, 6.379,9 maanden
10-04-2018, 1.850.000, 1.800.000," 50.000 / 2,8%", 1.850.000, 8.079,2 maanden
16-05-2018, 230.508, 230.508,-, 230.508, 4.704,1 maand
06-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,24 dagen
20-11-2017, 895.000, 895.000,-, 895.000, 5.737,7 maanden
06-12-2017, 805.044, 805.044,-,,,
06-12-2017, 759.834, 759.834,-,,,
06-12-2017, 635.957, 635.957,-,,,
06-12-2017, 602.763, 602.763,-,,,
17-03-2018, 995.000, 1.100.000," -105.000 / -9,5%", 995.000,-,3 maanden
14-06-2018,Prijs op aanvraag,-,n.v.t.,,,
05-06-2018, 375.000, 375.000,-, 375.000, 6.148,25 dagen
06-04-2018, 275.000, 295.000," -20.000 / -6,8%", 275.000, 3.125,2 maanden
14-11-2017, 40.000, 42.500," -2.500 / -5,9%", 40.000,-,7 maanden
25-11-2017, 2.480.000, 2.480.000,-,,,
25-11-2017, 800.000, 800.000,-,,,
21-07-2017, 3.450.000, 3.650.000," -200.000 / -5,5%", 3.450.000, 7.451,11 maanden
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
16-05-2018, 475.000, 475.000,-, 475.000, 5.163,1 maand
09-03-2018, 175.000, 175.000,-,,,
01-06-2018, 1.459.000, 1.459.000,-, 1.459.000,-,29 dagen
01-06-2018, 2.200.000, 2.200.000,-, 2.200.000, 11.168,29 dagen
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
31-05-2018, 45.000, 45.000,-, 45.000,-,1 maand
01-06-2018, 200.000, 200.000,-, 200.000,-,29 dagen
11-11-2017, 1.650.000, 1.650.000,-, 1.650.000, 7.466,7 maanden
21-11-2017, 1.028.685, 1.028.685,-,,,
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
26-05-2018, 235.000, 235.000,-, 235.000,-,1 maand
30-05-2018, 489.000, 489.000,-, 489.000, 6.520,1 maand
30-05-2018, 775.000, 775.000,-, 775.000, 7.598,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
02-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,28 dagen
25-11-2017, 905.000, 905.000,-,,,
31-03-2018, 28.000, 29.400," -1.400 / -4,8%", 28.000,-,3 maanden
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
01-06-2018, 1.480.000, 1.480.000,-, 1.480.000, 10.137,29 dagen
29-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
20-04-2018, 5.200.000, 5.200.000,-, 5.200.000,-,2 maanden
21-06-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,12 maanden
11-11-2017, 4.000.000, 4.000.000,-, 4.000.000, 8.000,7 maanden
27-03-2018, 459.000, 475.000," -16.000 / -3,4%", 459.000, 4.732,3 maanden
26-05-2018, 875.000, 875.000,-, 875.000, 8.750,1 maand
26-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
28-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
21-11-2017, 949.556, 949.556,-,,,
25-05-2018, 1.770.000, 1.770.000,-, 1.770.000, 1.770.000,1 maand
26-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-09-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,9 maanden
10-09-2017, 1.995.000, 1.850.000," 145.000 / 7,8%", 1.995.000, 9.279,9 maanden
15-02-2018, 300.000, 300.000,-, 300.000, 4.615,4 maanden
13-02-2018, 25.500, 27.500," -2.000 / -7,3%", 25.500,-,4 maanden
04-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
23-05-2018, 765.000, 765.000,-, 765.000, 7.427,1 maand
31-05-2017, 3.450.000, 3.650.000," -200.000 / -5,5%", 3.450.000, 8.394,13 maanden
23-03-2018, 300.000, 300.000,-, 300.000, 5.085,3 maanden
15-04-2018, 649.000, 695.000," -46.000 / -6,6%", 649.000, 8.429,2 maanden
01-05-2017, 350.000, 295.000," 55.000 / 18,6%", 350.000, 4.795,14 maanden
05-09-2017, 925.000, 925.000,-, 925.000, 6.250,9 maanden
09-02-2018, 30.000, 37.500," -7.500 / -20,0%", 30.000,-,4 maanden
03-03-2018, 960.000, 1.000.000," -40.000 / -4,0%", 960.000,-,3 maanden
28-04-2017, 1.100.000, 1.195.000," -95.000 / -7,9%", 1.100.000, 4.661,14 maanden
11-11-2017, 650.000, 650.000,-, 650.000, 6.190,7 maanden
29-05-2018, 300.000, 300.000,-,,,
31-05-2018, 300.000, 300.000,-,,,
24-11-2017, 1.068.250, 1.068.250,-,,,
24-11-2017, 1.028.685, 1.028.685,-,,,
24-11-2017, 735.907, 735.907,-,,,
18-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
06-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
07-11-2017, 1.165.864, 1.165.864,-, 1.165.864, 5.525,7 maanden
11-07-2017, 155.000, 175.000," -20.000 / -11,4%", 155.000, 2.183,11 maanden
17-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
21-11-2017, 727.993, 727.993,-,,,
21-11-2017, 625.124, 625.124,-,,,
21-11-2017, 609.299, 609.299,-,,,
21-11-2017, 490.602, 490.602,-,,,
15-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
15-05-2018, 800.000, 800.000,-, 800.000, 6.557,1 maand
16-05-2018, 565.000, 565.000,-, 565.000, 5.947,1 maand
16-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
10-11-2017, 775.000, 775.000,-,,,
10-11-2017, 437.500, 437.500,-,,,
14-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018, 350.000, 350.000,-,,,
15-03-2018, 1.795.000, 1.900.000," -105.000 / -5,5%", 1.795.000, 8.388,3 maanden
26-05-2018, 215.000, 215.000,-, 215.000,-,1 maand
25-08-2017, 649.500, 695.000," -45.500 / -6,5%", 649.500, 6.306,10 maanden
20-04-2018, 990.000, 990.000,-, 990.000, 8.115,2 maanden
11-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
20-10-2017, 799.000, 799.000,-, 799.000, 8.978,8 maanden
10-11-2017, 733.324, 733.324,-,,,
10-11-2017, 640.957, 640.957,-,,,
10-11-2017, 630.957, 630.957,-,,,
10-11-2017, 620.957, 620.957,-,,,
10-11-2017, 606.763, 606.763,-,,,
10-11-2017, 592.763, 592.763,-,,,
10-11-2017, 577.763, 577.763,-,,,
10-11-2017, 444.487, 444.487,-,,,
09-03-2018, 349.000, 349.000,-, 349.000, 5.629,3 maanden
08-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
07-03-2018, 12.500, 12.500,-, 12.500,-,3 maanden
06-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
20-09-2017, 1.099.901, 1.099.901,-, 1.099.901, 5.729,9 maanden
05-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
10-11-2017, 377.402, 377.402,-,,,
10-11-2017, 353.402, 353.402,-,,,
14-04-2018, 400.000, 420.000," -20.000 / -4,8%", 400.000, 7.018,2 maanden
06-02-2017, 850.000, 850.000,-, 850.000, 6.641,16 maanden
02-03-2018, 29.000, 29.000,-, 29.000,-,3 maanden
26-01-2018, 275.000, 275.000,-,,,
08-11-2017, 55.000, 55.000,-,,,
29-03-2017, 325.000, 325.000,-, 325.000, 6.500,15 maanden
24-11-2017, 751.732, 751.732,-,,,
17-02-2018, 27.500, 45.000," -17.500 / -38,9%", 27.500,-,4 maanden
30-08-2017, 700.000, 735.000," -35.000 / -4,8%", 700.000, 4.118,10 maanden
12-04-2018, 30.000, 30.000,-,,,
21-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
18-06-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,12 dagen
30-09-2017, 1.650.000, 1.650.000,-, 1.650.000, 8.333,9 maanden
17-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
16-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
26-05-2018, 165.000, 165.000,-, 165.000, 5.156,1 maand
29-03-2017, 375.000, 250.000," 125.000 / 50,0%", 375.000, 5.357,15 maanden
05-01-2018, 21.000, 21.000,-, 21.000,-,5 maanden
14-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
15-09-2017, 200.000, 185.000," 15.000 / 8,1%", 200.000, 3.125,9 maanden
12-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
25-01-2018, 35.000, 40.000," -5.000 / -12,5%", 35.000,-,5 maanden
09-02-2018,Veiling,-,n.v.t.,Veiling,-,4 maanden
06-02-2018, 865.000, 865.000,-, 865.000, 5.058,4 maanden
15-10-2017, 385.416, 385.416,-,,,
20-09-2017, 679.000, 725.000," -46.000 / -6,3%", 679.000, 6.790,9 maanden
20-07-2017, 1.100.000, 1.200.000," -100.000 / -8,3%", 1.100.000, 5.000,11 maanden
06-12-2017, 30.000, 30.000,-, 30.000,-,6 maanden
28-12-2017, 850.000, 850.000,-, 850.000,-,6 maanden
05-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
15-09-2017,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,9 maanden
06-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
01-06-2018, 499.000, 499.000,-, 499.000, 7.921,29 dagen
27-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
23-03-2018, 15.800, 15.800,-,,,
05-02-2018, 149.500, 149.500,-, 149.500,-,4 maanden
25-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
29-03-2018, 880.000, 880.000,-, 880.000, 7.333,3 maanden
16-10-2017, 510.000, 575.000," -65.000 / -11,3%", 510.000, 4.636,8 maanden
24-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-09-2017, 513.921, 513.921,-,,,
29-09-2017, 1.048.469, 1.048.469,-,,,
29-09-2017, 373.416, 373.416,-,,,
29-09-2017, 341.416, 341.416,-,,,
28-09-2017, 389.416, 389.416,-,,,
21-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
03-09-2017, 895.000, 895.000,-, 895.000, 7.851,9 maanden
10-01-2017, 599.000, 599.000,-, 599.000, 7.488,17 maanden
06-06-2018, 220.000, 220.000,-, 220.000, 8.148,24 dagen
23-09-2017, 333.416, 333.416,-,,,
17-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
24-05-2018, 225.000, 225.000,-, 225.000,-,1 maand
15-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
15-10-2017, 767.558, 767.558,-,,,
28-10-2017, 69.500, 123.561," -54.061 / -43,8%", 69.500,-,8 maanden
01-06-2018, 285.000, 285.000,-, 285.000, 5.089,29 dagen
04-01-2017, 3.500.000, 4.000.000," -500.000 / -12,5%", 3.500.000, 9.211,17 maanden
16-09-2017, 1.146.587, 1.146.587,-,,,
16-09-2017, 727.993, 727.993,-,,,
16-09-2017, 498.514, 498.514,-,,,
10-03-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,3 maanden
09-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
17-03-2017, 4.500.000, 5.000.000," -500.000 / -10,0%", 4.500.000, 8.227,15 maanden
19-12-2017, 32.500, 32.500,-, 32.500,-,6 maanden
25-05-2018, 425.000, 425.000,-, 425.000, 5.519,1 maand
16-06-2017, 1.499.500, 1.595.000," -95.500 / -6,0%", 1.499.500, 6.755,12 maanden
27-08-2017, 600.000, 435.000," 165.000 / 37,9%",,,
03-05-2018, 24.500, 26.000," -1.500 / -5,8%", 24.500,-,1 maand
06-03-2018, 408.000, 408.000,-, 408.000, 3.611,3 maanden
16-10-2016, 525.000, 550.000," -25.000 / -4,5%", 525.000, 3.365,20 maanden
15-09-2017, 525.000, 525.000,-, 525.000,-,9 maanden
16-09-2017, 37.500, 37.500,-, 37.500, 2.344,9 maanden
20-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
30-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
13-10-2017, 27.500, 27.500,-,,,
22-04-2017, 1.167.039, 1.167.039,-, 1.167.039, 5.557,14 maanden
16-02-2017, 285.000, 220.000," 65.000 / 29,5%", 285.000, 7.308,16 maanden
22-09-2017, 55.000, 55.000,-,,,
18-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
16-02-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,4 maanden
23-06-2017, 135.000, 135.000,-, 135.000, 4.500,12 maanden
14-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
31-05-2017, 1.345.000, 1.490.000," -145.000 / -9,7%", 1.345.000, 3.736,13 maanden
02-02-2018, 65.000, 65.000,-,,,
12-04-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,2 maanden
06-09-2017, 29.500, 29.500,-, 29.500,-,9 maanden
06-03-2018, 389.000, 389.000,-, 389.000, 3.602,3 maanden
15-07-2017, 1.175.075, 775.000," 400.075 / 51,6%",,,
10-02-2018, 499.000, 499.000,-, 499.000, 7.448,4 maanden
20-04-2018, 260.000, 260.000,-, 260.000,-,2 maanden
09-12-2016, 849.000, 785.000," 64.000 / 8,2%", 849.000, 5.660,18 maanden
07-06-2018, 15.000, 15.000,-, 15.000,-,23 dagen
14-06-2016, 695.000, 795.000," -100.000 / -12,6%", 695.000, 5.560,24 maanden
15-07-2017, 1.175.075, 1.120.000," 55.075 / 4,9%",,,
05-02-2018, 235.000, 235.000,-, 235.000,-,4 maanden
28-12-2017, 980.000, 980.000,-, 980.000,-,6 maanden
12-04-2018, 69.000, 69.000,-,,,
20-07-2017, 1.165.864, 1.165.864,-,,,
03-08-2016, 429.000, 625.000," -196.000 / -31,4%", 429.000, 2.145,23 maanden
18-01-2018,Prijs op aanvraag,-,n.v.t.,,,
08-11-2017, 3.180.000, 3.700.000," -520.000 / -14,1%", 3.180.000,-,7 maanden
23-12-2016, 750.000, 750.000,-, 750.000, 7.075,18 maanden
23-11-2017, 285.000, 285.000,-, 285.000, 6.196,7 maanden
20-07-2017, 985.165, 985.165,-,,,
04-07-2017, 750.000, 799.000," -49.000 / -6,1%", 750.000, 8.621,11 maanden
04-07-2017, 750.000, 799.000," -49.000 / -6,1%", 750.000, 8.621,11 maanden
04-07-2017, 799.000, 799.000,-, 799.000, 9.184,11 maanden
30-07-2017, 613.254, 613.254,-,,,
14-12-2017, 40.000, 40.000,-, 40.000,-,6 maanden
27-07-2017, 909.991, 909.991,-,,,
19-05-2018,Prijs op aanvraag,-,n.v.t.,Prijs op aanvraag,-,1 maand
14-09-2016, 235.000, 182.500," 52.500 / 28,8%", 235.000, 3.672,21 maanden
29-04-2017, 455.000, 455.000,-, 455.000, 5.549,14 maanden
22-07-2017, 1.068.250, 1.068.250,-,,,
22-07-2017, 585.559, 585.559,-,,,
15-07-2017, 454.993, 440.000," 14.993 / 3,4%",,,
20-07-2017, 1.107.815, 1.107.815,-,,,
19-07-2017, 1.175.075, 1.175.075,-,,,
19-07-2017, 1.146.587, 1.146.587,-,,,
